,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
609,1752713860468068428,Sun Aug 18 03:40:03 +0000 2024,0,@tubirfess Setuju banget kan udah jelas mayoritas makanan di sini halal. Mending fokus ke hal-hal lain yang lebih penting daripada sertifikasi halal yang kadang bikin ribet.,1825014770233434307,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1825014770233434307,2796698670,
610,1752713860468068428,Sun Aug 18 00:40:13 +0000 2024,0,@tubirfess Bener banget nih seharusnya udah cukup percaya aja sama makanan yg beredar di sini. Sertifikasi halal kadang cuma buat cari duit aja.,1824969514716696666,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824969514716696666,2215642392,
611,1752713860468068428,Sat Aug 17 18:44:04 +0000 2024,0,@tubirfess Bener banget nih lebih baik fokus ke makanan halal yg 10% sisanya daripada sertifikasi halal yg cuma buat nyari cuan.,1824879888610017759,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824879888610017759,3870878592,
612,1752713860468068428,Sat Aug 17 06:08:13 +0000 2024,0,@tubirfess Setuju banget! Lebih baik fokus ke makanan halal yg mayoritas aja daripada repot sertifikasi halal yang cuma buat cuan.,1824689672041402624,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824689672041402624,1709625590,
613,1752713860468068428,Fri Aug 16 16:24:13 +0000 2024,0,@tubirfess Gue setuju kadang sertifikasi halal malah jadi ajang cari duit aja. Padahal udah jelas mayoritas makanan di sini halal.,1824482303403495576,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824482303403495576,2827827938,
614,1752713860468068428,Fri Aug 16 13:52:03 +0000 2024,0,@tubirfess Bener banget nih kadang sertifikasi halal cuma jadi alat bisnis aja. Mending fokus ke kehalalan makanan yg sebenarnya udah pasti halal.,1824444011534577717,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824444011534577717,538384246,
615,1752713860468068428,Fri Aug 16 09:12:03 +0000 2024,0,@tubirfess Emang sih ngapain ribet-ribet sertifikasi halal kalo makanan kita mayoritas halal. Mending fokus ke hal-hal yg lebih penting aja.,1824373546237210794,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824373546237210794,2979992202,
616,1752713860468068428,Thu Aug 15 21:52:07 +0000 2024,0,@tubirfess Setuju banget! Sertifikasi halal kadang cuma buat cari duit aja padahal makanan yg halal udah jelas mayoritas. Lebih baik fokus ke makanan non-halal aja biar semuanya aman.,1824202436908814415,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824202436908814415,2441066359,
617,1752713860468068428,Thu Aug 15 17:56:04 +0000 2024,0,@tubirfess Bener banget nih sebenernya udah banyak makanan di Indo yg halal tanpa perlu sertifikasi. Cuma emang kadang ada yg mau cari untung aja.,1824143030582120830,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1824143030582120830,549170556,
618,1824004588816711815,Thu Aug 15 08:45:56 +0000 2024,0,Lembaga Pemeriksa Halal BBPSI Pascapanen Pertanian memberikan jaa pemeriksaan dan/atau pengujian kehalalan dengan ruang lingkup produk makanan dan minuman produk kimiawi dan jasa penyembelihan bagi pelaku usaha untuk mendapatkan sertifikasi halal. https://t.co/kLuAbBi9Y6,1824004588816711815,https://pbs.twimg.com/media/GVAqgBfa0AAzxDV.jpg,,in,,0,1,0,https://x.com/undefined/status/1824004588816711815,3129495326,
619,1752713860468068428,Wed Aug 14 22:08:14 +0000 2024,0,@tubirfess Bener banget nih udah jelas mayoritas makanan di Indonesia halal. Sertifikasi halal kadang cuma buat cari duit aja.,1823844102716449170,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1823844102716449170,4880163831,
620,1823310924855513197,Tue Aug 13 11:41:21 +0000 2024,0,@eternalcloud09 Biasanya blm dpt sertifikasi halal krn masih pake mirin dalam penyajian makanan atau proses masaknya cloud,1823323957950558462,,eternalcloud09,in,,0,1,0,https://x.com/undefined/status/1823323957950558462,450431895,
